ID, Name, Longitude, Latitude, ReviewCount, YelpStars, AreaID
22171,Construction Lots,-112.011471,33.448426,3,4.5,4
22172,IHOP,-115.156592912972,36.1457350216796,52,2,6
22173,Bongos Bar & Grill,-111.911819,33.322376,17,3.5,4
22174,The Auto Collections at The Quad,-115.170409,36.1182919,73,4,6
22175,Catch 22 Sports Grill,-112.013146877289,33.6562094945374,87,3,4
22176,Sweet Water Prime Seafood,-115.1182839,36.017627,4,2,6
22177,Union Wine Bar & Grill,-111.9245517,33.4922985,3,3.5,4
22178,Jasmine Thai Gourmet,-115.2622033,36.1968609,8,3.5,6
22179,Fairytale Brownies,-111.981986,33.403689,80,4,4
22180,Kellys Bar & Lounge,-79.9244499,40.459885,101,3.5,7
22181,Union Cab Company,-111.8797711,33.4073692,7,3,4
22182,Kobalt,-112.074924,33.484149,50,3.5,4
22183,The Well Bar,-111.9260315,33.4777717,26,4,4
22184,Big Red of the Desert,-111.9285644,33.4949656,6,4.5,4
22185,Pho Hung Restaurant,-115.213272,36.1265592,80,3,6
22186,Mrs Whites Golden Rule Cafe,-112.063434,33.447521,176,3.5,4
22187,Crazy Girls Bronze Sculpture,-115.146372,36.124423,7,4.5,6
22188,Picazzos,-111.9244817,33.566109,3,3,4
22189,Baba-Ganush,-112.1029093,33.5253546,4,2.5,4
22190,Spirit Halloween Superstore,-112.124833,33.572373,4,2.5,4
22191,Hot Dog on a Stick,-111.897967,33.3022462,4,4.5,4
22192,The Tree Amigos,-111.6332808,33.3996663,3,3.5,4
22193,180 Degrees Automotive,-112.0818897,33.5080797,81,4.5,4
22194,Pussy Cat Dolls Lounge,-115.1711298,36.128561,14,4,6
22195,Manuels Mexican Restaurant & Cantina,-112.345783,33.463143,51,3,4
22196,Urban Campfire,-111.9258172,33.4220136,7,3.5,4
22197,Hampton Inn and Suites Pittsburgh-Downtown,-79.9923421,40.4471265,29,4,7
22198,Mediterranean Hookah Lounge and Cafe,-89.386628,43.038886,20,4.5,8
22199,Family Hair,-115.2618657,36.11331,32,4,6
22200,Flagstaff Hill Schenley Park,-79.9445785,40.4409991,12,4.5,7
22201,NextCare Urgent Care,-111.9268476,33.4397001,25,3.5,4
22202,CLM Weddings,-115.20118,36.308925,3,3.5,6
22203,101 Bistro,-112.074714,33.449799,7,3.5,4
22204,Doggie Stylz Grooming,-115.2798639,36.3000254,13,4.5,6
22205,Sundrops Nail Spot,-111.9959448,33.5090045,77,3.5,4
22206,Grill Square,-111.86058,33.3892,3,2.5,4
22207,Baghdad Restaurant,-112.1678194,33.5245114,6,3.5,4
22208,Gluuteny Bakery,-79.9226113,40.4351892,32,4,7
22209,Espresso,-115.1189122,36.0164843,28,3.5,6
22210,BluBurger Grille,-111.9260519,33.4941704,6,4.5,4
22211,Vivido Gelato,-115.289838,36.160444,84,4,6
22212,24 Hour Fitness,-112.1251993,33.5767333,40,4,4
22213,HYATT House Scottsdale/Old Town,-111.921724,33.4972593,32,4,4
22214,Headquarters Smokeshop,-111.942873001099,33.4220931656939,33,4,4
22215,Madelyns,-112.1347619,33.8431953,4,3.5,4
22216,U.S. National Whitewater Center,-81.005802154541,35.2725667933053,164,4.5,3
22217,Station Square,-80.0037035,40.433197,42,3,7
22218,Dragonfly Vietnamese Kitchen,-111.940346,33.425938,15,2.5,4
22219,Pollack Tempe Cinemas,-111.9100097,33.3490394,105,4,4
22220,Madewell,-115.170815,36.1274245,5,4.5,6
22221,China A GoGo,-115.2792233,36.0520299,56,3,6
22222,Aureole,-115.17641544342,36.0925630613477,489,4,6
22223,Safeway,-112.0146257,33.5112527,33,4,4
22224,Borders,-111.6892126,33.3936711,4,3,4
22225,Dicks Last Resort,-115.175557,36.098909,408,3,6
22226,Tempe Police Department,-111.9377447,33.4255216,7,2.5,4
22227,Dish Osteria and Bar,-79.9822822,40.427503,108,4.5,7
22228,Diablos Cantina,-115.173368453979,36.1044221948987,647,3,6
22229,J & J Szechuan Cuisine,-115.2192076,36.1265452,38,3.5,6
22230,Centro Paninoteca,-111.927321,33.583142,34,4,4
22231,K.O. Sushi,-80.845448,35.226107,62,3.5,3
22232,Sweet Life Gelateria,-111.9300279,33.6556844,5,5,4
22233,Stock Car Cafe,-80.904454,35.234167,40,2.5,3
22234,Le Peep,-80.77871,35.096698,62,3.5,3
22235,Silver Mine Subs,-111.908305687358,33.3917177901471,49,3,4
22236,Dave & Busters,-111.903580307697,33.4330915862538,151,3.5,4
22237,Teru Sushi,-115.1711298,36.128561,18,3,6
22238,Fellinis Ristorante,-115.155773162842,36.1481329464598,82,3.5,6
22239,Tix4Tonight Fashion Show Mall,-115.169354326953,36.1266550420497,121,3.5,6
22240,Trader Joes,-80.818063,35.078704,57,4.5,3
22241,Flat Top Grill,-89.452376604123,43.071468436423,76,3,8
22242,Jalapeño Inferno,-111.9235906,33.7005674,253,3.5,4
22243,City Tavern,-80.817189,35.061108,40,3.5,3
22244,Earl of Sandwich,-115.170553265095,36.1102659929599,3984,4.5,6
22245,The Parking Spot,-112.0008578,33.4488408,35,4.5,4
22246,Brians Beach Sushi,-115.2803993,36.1139221,71,3.5,6
22247,Little Legends,-115.1681542,36.1100564,5,4,6
22248,Indie Coffee,-89.406553,43.067526,51,4,8
22249,Thai Hut,-112.0722441,33.4655579,168,3.5,4
22250,Ron Herman,-115.1711298,36.128561,3,4,6
22251,Lowell Center,-89.3955214,43.0763221,16,4,8
22252,Taggia,-111.925004124641,33.5088652465793,92,4,4
22253,The Capital Grille,-80.0000391542347,40.4407195879422,97,4,7
22254,Lik Mandalay - Peter Lik Fine Art Photography,-115.1762609,36.092492,9,4,6
22255,Altf Photography,-115.255162,36.066304,10,5,6
22256,Chow King,-115.1357269,36.1182191,70,3,6
22257,Valerios Tropical Bake Shop,-115.135927,36.1181399,36,4,6
22258,Eat Unique,-79.9486857,40.4455555,76,3.5,7
22259,Trevi,-115.173218250275,36.1178395820154,422,3.5,6
22260,Gustavs Bar,-115.136389,36.175,11,2.5,6
22261,New York Pretzel,-115.174286,36.102723,32,3.5,6
22262,Over Coffee,-112.4159659,33.6239817,5,4.5,4
22263,Taqueria el Palenque,-115.1106001,36.1960298,6,3.5,6
22264,Villa Dolce,-89.511825,43.0956649,41,3.5,8
22265,Blue Spoon Cafe,-89.5106336,43.1054335,9,3.5,8
22266,Souper Bowl,-79.991266679329,40.4386748719569,10,3,7
22267,Sauce Pizza & Wine,-111.926272,33.6174589,99,4,4
22268,SanToki Korean BBQ & Shabu Bar,-115.152093,36.1088013,8,2.5,6
22269,88 China Bistro,-80.8275676,35.2123823,46,3.5,3
22270,The Sweet Pea Bakery and Catering,-112.076896,33.4447199,17,4.5,4
22271,Cloud 9 Salon and Day Spa,-115.251609802246,36.2198295593262,18,2.5,6
22272,Ale Asylum,-89.353954,43.120314,124,4,8
22273,Carr Valley Cheese,-89.5106336,43.1054335,5,3.5,8
22274,aka Green,-111.9063488,33.495122,4,4.5,4
22275,Chick-Fil-A,-111.74337686106,33.304371889931,52,4,4
22276,Massage Envy,-115.306784,36.112015,8,3,6
22277,Cefiore,-115.242188,36.054208,138,3.5,6
22278,SakeBomber Sushi & Grill,-111.911549,33.407088,173,4,4
22279,The Athletes Child,-112.359271,33.5061279,3,3.5,4
22280,Imperial Hawaiian Luau,-115.172535,36.11829,4,2,6
22281,Orient Express,-79.948174,40.444682,61,3,7
22282,Barry Manilow at Paris Las Vegas,-115.1712045,36.1116957,32,4,6
22283,Almaza Hookah Cafe,-115.150703322754,36.021178408889,30,3,6
22284,Mitchell Dog Park,-111.9479687,33.4206322,19,3.5,4
22285,The Restaurant at Platinum,-115.160679,36.1161559,8,3,6
22286,Pho Little Saigon,-115.189863,36.1265155,238,2.5,6
22287,Tea Infusion,-111.904946565628,33.4326053092307,103,3.5,4
22288,Purrfect Pawsitting,-112.069119,33.511391,4,3.5,4
22289,Rubios Fresh Mexican Grill,-115.1732166,36.1041893,26,3.5,6
22290,Go Raw Cafe,-115.12081,36.0410492,139,4,6
22291,Ehlenbachs Cheese Chalet,-89.3725685,43.250255,18,4,8
22292,Sai India Curry,-115.136795,36.0987077,10,3,6
22293,Montana Meat Company,-115.2795189,36.0219691,159,3.5,6
22294,Spa Avania,-111.9186835,33.5666361,35,4.5,4
22295,Sephora,-115.146372,36.124423,48,4,6
22296,Charlie Kellogg and Joe Zaher Sports Complex,-115.269631,36.179939,15,4.5,6
22297,Stomp Out Loud,-115.136389,36.175,15,4.5,6
22298,Square Cafe,-79.893269196457,40.432113757304,211,4,7
22299,Backstage Deli,-115.17696884779,36.0949664075133,80,3.5,6
22300,Target,-112.0997498,33.5251516,59,4,4
22301,Big Als Oyster Bar,-115.20272,36.10089,137,3.5,6
22302,Ginza Sushi,-115.0469435,36.0542524,44,3.5,6
22303,Gallery Restaurant,-80.8473014952453,35.0555160783045,34,4,3
22304,Target,-111.90549835888,33.4301784232199,43,4,4
22305,Ross Dress For Less,-111.907698234736,33.4318917608317,22,3,4
22306,Scottsdale Barber Shop,-111.9286611,33.4951001,36,4.5,4
22307,Dane County Regional Airport,-89.3473237,43.1365212,101,4,8
22308,51 Freeway,-112.041401119773,33.5393846684326,19,3.5,4
22309,T-Bar Sushi,-115.2793808,36.0533669,3,4,6
22310,House of Wisconsin Cheese,-89.3862258,43.0747312,4,3.5,8
22311,REI,-89.512665,43.056881,14,4,8
22312,Jade Monkey Cocktail Lounge,-89.3242071,43.0834783,34,4,8
22313,Sumo Sushi 2,-115.2827383,36.0555607,204,3.5,6
22314,PIZZAM!,-111.9449183,33.3490842,3,3,4
22315,Kings Fish House,-111.906046807093,33.4324502273587,161,3.5,4
22316,Scottsdale Cat Clinic,-111.9176323,33.4941625,24,5,4
22317,L.A. Comedy Club,-115.146372,36.124423,48,3.5,6
22318,The Wisconsin Cheeseman,-89.38,43.07,5,2.5,8
22319,Canal Restaurant,-111.927222,33.499705,40,3.5,4
22320,Amados Mexican Food,-111.9112624,33.3675618,72,3.5,4
22321,Lucs,-111.9149875,33.8232982,4,4,4
22322,Dunkin Donuts,-115.1511792,36.0132282,53,3,6
22323,The Human Bean,-112.0997689,33.5904237,8,4,4
22324,Arizona Exposition & State Fair,-112.0986796,33.4669299,107,3,4
22325,Andreoli Italian Grocer,-111.889629,33.569529,148,4,4
22326,Cost Plus World Market,-111.906022131443,33.4293647110462,36,4,4
22327,Tempe Marketplace,-111.9043028,33.4329724,172,3.5,4
22328,Pier 1 Imports,-111.9090364,33.4293335,4,4,4
22329,Applebees,-111.8591033,33.3772466,25,3,4
22330,Qdoba Mexican Grill,-111.9288232,33.3790514,45,3.5,4
22331,Ritters Frozen Custard,-112.3325,33.630556,5,4,4
22332,TheLens New Pest Solutions,-115.3229528,36.2257647,5,4.5,6
22333,Aroojis Wine Bar,-80.7764663696289,35.063591003418,18,2.5,3
22334,Golden Spoon Frozen Yogurt,-111.978279,33.331773,12,4,4
22335,Biltmore Loop,-112.031029,33.50741,6,5,4
22336,Shabu Shabu Paradise,-115.0626941,36.0119254,170,4,6
22337,Trader Joes,-115.109261648414,36.0007121485566,112,4.5,6
22338,Makino,-115.1184733,36.0151363,7,3,6
22339,Olive Garden Italian Restaurant,-115.331852,36.159976,117,3.5,6
22340,Cambridge Cleaners,-112.029737,33.677388,17,3,4
22341,Cirque du Soleil - The Beatles LOVE,-115.174956321716,36.1213235673059,1397,4.5,6
22342,Vox Wine Lounge,-115.1021393,36.0017447,18,3.5,6
22343,Aunt Chiladas Tempe,-111.9709188,33.3777355,165,2.5,4
22344,Chandler Cinemas,-111.8441442,33.338475,10,4,4
22345,Woodmans Food Market,-89.500689,43.049071,37,3.5,8
22346,LongHorn Steakhouse,-111.790245,33.279525,7,3.5,4
22347,X Burlesque,-115.1713943,36.1156902,65,2.5,6
22348,Evo Cafe,-88.230604,40.109459,33,2.5,5
22349,Green Cleaners & Alteration Center,-115.1195241,36.0159192,55,4.5,6
22350,3 Tomatoes & a Mozzarella,-111.9160441,33.6968147,6,3.5,4
22351,Hookah Bookah Cafe,-79.9694706,40.4276187,17,3,7
22352,The Nile Cafe,-112.0662616,33.4588994,13,3.5,4
22353,Thai Thai Takeout,-80.843582,35.200675,49,4,3
22354,Sun Devil Stadium,-111.9349699,33.4254444,49,3.5,4
22355,Monongahela Incline,-80.0041576149602,40.4322731314699,69,4.5,7
22356,George Wallace,-115.1713943,36.1156902,50,3.5,6
22357,Louie Anderson Live,-115.1463616,36.1716577,25,3.5,6
22358,Maui Wowi Hawaiian Coffees and Smoothies,-112.0010971,33.4953972,8,3,4
22359,Cien Agaves Tacos & Tequila,-111.925316,33.4942939,299,3.5,4
22360,Yunnan Garden,-115.1929753,36.1247684,181,3.5,6
22361,Hyatt Place - North Phoenix,-112.116136,33.585056,53,4,4
22362,Greek American Grille,-115.136389,36.175,24,4,6
22363,CrossFit Southwest,-111.9065046,33.4221457,13,4.5,4
22364,Clarendon Park Apartments,-112.077494,33.491985,3,2.5,4
22365,Kabab Palace,-111.9485747,33.349496,90,3.5,4
22366,Pho Da Lat,-111.9451314,33.3479486,154,4,4
22367,The Good Egg - Hayden Peak,-111.9057779,33.6716432,36,3,4
22368,Anvil,-112.031021118164,33.4946672436253,5,3,4
22369,Courtyard By Marriott Charlotte City Center,-80.8449297,35.2257363,35,3.5,3
22370,Aromi d Italia,-115.1711298,36.128561,30,2.5,6
22371,Poetry Nightclub,-115.1711298,36.128561,50,3.5,6
22372,nextDOOR,-112.068359,33.457863,12,3.5,4
22373,Heidis Brooklyn Deli,-115.2512854,36.1433538,6,4.5,6
22374,Nathans Famous,-115.19581,36.114375,22,2.5,6
22375,Sneakers Sports Grill,-111.9146166,33.3929999,7,2.5,4
22376,Tin Tin Box & Noodles,-80.8425996,35.227737,59,4,3
22377,Aloha Animal Hospital,-115.234339,36.05531,70,4.5,6
22378,Circle K,-112.1088746,33.6832809,4,3,4
22379,Ground Control,-112.358767,33.507094,182,3.5,4
22380,KOMP 92.3 FM,-115.282904,36.114465,12,4,6
22381,Roadrunner Park Farmers Market,-112.006669,33.598922,31,4,4
22382,Gordon Biersch Brewery Restaurant,-115.2892847,36.1646182,163,3.5,6
22383,Boca Park Fashion Village,-115.2892847,36.1646182,18,4,6
22384,Cefiore,-115.136169,36.011942,6,3,6
22385,Los Reyes De La Torta,-112.0655987,33.5708369,395,4.5,4
22386,Fresh Grill & Bar,-115.168816725037,36.1100186278114,147,3.5,6
22387,The Icon,-89.3884537,43.0747755,86,3,8
22388,Yum Yum BBQ,-115.1530086,36.0130882,56,4,6
22389,Green Orchid Events,-115.1533426,36.0765176,5,5,6
22390,Bears Best Las Vegas,-115.3325316,36.1160055,43,3.5,6
22391,Albertsons,-115.350534294811,36.1606415347323,26,3.5,6
22392,Popeyes Famous Fried Chicken and Biscuits,-115.054666,36.2350009,6,3.5,6
22393,Draw 10 Bar & Grill,-111.964025796553,33.4459999878324,50,4,4
22394,Grand Lux Cafe,-111.9290233,33.5025088,106,3.5,4
22395,Heart Bar,-115.172501,36.1100668,93,3.5,6
22396,Cafe Samba,-89.393063,43.07546,15,3,8
22397,Harrys Dora Maria Family Restaurant,-115.067143,36.240065,5,4,6
22398,The UPS Store,-112.0110325,33.6402166,6,4.5,4
22399,The Butcher Block,-115.243492126465,36.0500704862563,67,4.5,6
22400,Walmart Supercenter,-115.0597299,36.2392094,28,2,6
22401,Terrible Herbst,-115.190243,36.144892,9,3,6
22402,Goober Pet Direct,-111.860657930374,33.4105453536845,31,5,4
22403,Stratosphere Tower Tour,-115.155365,36.147371,92,4,6
22404,Radisson Hotel Phoenix City Center,-112.076694,33.488449,19,2,4
22405,Don Tortaco,-115.244041661377,36.0510371572994,28,3.5,6
22406,Samurai Sams,-115.17154,36.0512,29,2.5,6
22407,India Palace,-112.1223356,33.6397092,139,4,4
22408,Memorial Stadium,-88.2385717,40.0981,13,4.5,5
22409,Arsenal Bowling Lanes,-79.9597277,40.4712103,46,3,7
22410,Petras Piano Bar & Cabaret,-80.8125905,35.2190236,17,4,3
22411,Motel 6,-111.9328359,33.5027792,18,3,4
22412,OSheas Irish Pub,-80.7698056,35.0510244,6,3.5,3
22413,Wishills Donuts,-112.0911242,33.4657203,5,3.5,4
22414,Gordie Brown,-115.1445082,36.1703001,75,4,6
22415,Rita Rudner,-115.1696112,36.1214517,11,4,6
22416,Koi,-115.1725201,36.1100794,379,3.5,6
22417,Palees Crown,-111.861418,33.37831,58,4,4
22418,IHOP,-111.8868504,33.5753305,24,2.5,4
22419,Fuzzys Southwest Sports Grill,-112.374455200525,33.6549528497665,30,3,4
22420,Valley Pizza Downtown,-112.090481,33.4586677,29,3.5,4
22421,Glam Lounge Artists,-111.890065670013,33.5698087644461,8,5,4
22422,Los Dos Molinos,-112.059954,33.448717,84,3.5,4
22423,Jacquees Espresso,-112.074859,33.448935,17,4,4
22424,YCs Mongolian Grill,-111.791167259216,33.2795972846121,41,4,4
22425,The Gift of Lights,-115.114121,36.067802,5,4,6
22426,InterContinental Alliance Resorts THE PALAZZO,-115.1694728,36.1239495,1507,4,6
22427,Zowie Bowie,-115.3667218,36.1100428,17,4,6
22428,Kings Fish House,-115.085267,36.02177,183,3.5,6
22429,Carolina Prime Steakhouse,-80.881197,35.1786362,29,3,3
22430,Bazic Bar & Restoyaky,-115.2112409,36.1255374,91,3.5,6
22431,Sofias Pizza,-115.119135,36.087212,32,2.5,6
22432,Target,-80.8350849151611,35.2139993230477,67,3.5,3
22433,Mecklenburg ABC Liquor Store,-80.832014,35.214357,17,4,3
22434,Firehouse Lounge,-79.9816821,40.4525882,23,4,7
22435,Fresh & Easy,-115.22588827733,36.0988771097548,32,4,6
22436,American Storm,-115.171187797806,36.1082504000615,45,4.5,6
22437,PetSmart,-115.297344,36.0949716,15,3,6
22438,One World Pizza,-88.231612,40.110827,12,4,5
22439,Jared Blake Entertainment,-112.0182329,33.6629442,6,4.5,4
22440,Silver Wine & Martini Bar,-112.071603,33.448572,15,3,4
22441,Jersey Mikes Subs,-115.1808133,36.2612478,32,4,6
22442,SpringHill Suites Charlotte University Research Park,-80.761461,35.314199,11,3,3
22443,Revolver Records,-112.0715591,33.4583384,46,4,4
22444,Louiss Fish Camp,-115.1776615,36.0686142,9,2.5,6
22445,Flying Biscuit Cafe,-80.8138,35.059113,121,3.5,3
22446,La Piazza al Forno,-112.1839297,33.5384203,272,4,4
22447,Amore Taste of Chicago,-115.2797333,36.1191125,277,4,6
22448,Sonoma Casual Dining,-112.3510497,33.4498373,15,2.5,4
22449,Phoenix Fashion Week,-111.8656928,33.5385706,8,4,4
22450,Up North Bar,-89.3761393,43.0763256,13,4,8
22451,Vino 100,-111.9848575,33.7649553,31,4.5,4
22452,Delights,-115.167133098297,36.1069705001012,58,3.5,6
22453,The Mix Shops,-111.927244,33.499923,6,4,4
22454,Winter in Phoenix,-112.0737268,33.5147304,25,4.5,4
22455,Rubys Diner,-115.137637831743,36.0817095413647,87,2.5,6
22456,Beverly Hills Rent a Car of Las Vegas,-115.1843122,36.1246889,4,4,6
22457,Hyatt Place Tempe/Phoenix Airport,-111.962879,33.428589,23,3.5,4
22458,Pappadeaux Seafood Kitchen,-112.115899,33.587766,481,4,4
22459,Madi Gs,-111.978279,33.331773,5,3,4
22460,Original Tommys Hamburgers,-115.117593,36.003868,72,3.5,6
22461,Fit For a Bride,-115.123156169518,36.0421074174122,38,5,6
22462,Pasquals,-89.453022480011,43.0733316291509,60,3,8
22463,Rick Mueller Photography,-111.960983276367,33.6151911150919,3,3.5,4
22464,Mia Zas Cafe,-88.229227,40.110086,60,3.5,5
22465,ANiU Salon Spa,-89.5187102,43.0992294,28,4,8
22466,Pho Loc,-112.09925,33.555296,12,3.5,4
22467,Ay-Chung Noodle,-115.2105683,36.1261521,40,3.5,6
22468,Smiths Food and Drug,-115.242179740552,36.0420411574075,44,4,6
22469,Red Bar,-111.924226,33.49447,11,3,4
22470,The Cannery Row Buffet,-115.1261,36.2119,45,2.5,6
22471,Tiggos Restaurant & Bar,-112.069322,33.445682,5,2.5,4
22472,Giovannis Pizza & Pasta,-80.0377699,40.3923941,42,3.5,7
22473,National Massage Club,-111.8747234,33.620248,3,4.5,4
22474,Kopper Keg,-115.1226153,36.000263,21,3.5,6
22475,Payard Pâtisserie & Bistro,-115.175013638654,36.1172428598278,464,4,6
22476,Eyecandy,-115.1751614,36.0918639,147,3.5,6
22477,Eddie Chans Asian Bistro,-111.90617,33.670381,10,4,4
22478,Pamplemousse Le Restaurant,-115.152417,36.144096,123,3.5,6
22479,Upper Crust Pizza,-115.3055866,36.1929381,58,4,6
22480,Hair Pollution,-112.0488698,33.4659101,95,4.5,4
22481,Breeze Bar,-115.1730752,36.1231538,23,3,6
22482,Chicken Latino,-79.983172416687,40.4516497733743,93,4,7
22483,Lucilles Smokehouse Bar-B-Que,-111.903833,33.433975,328,3.5,4
22484,Carnegie Science Center,-80.0186459,40.4463335,66,4,7
22485,Islands Restaurant,-115.33145443832,36.1600355773156,142,3.5,6
22486,Sin City Brewing,-115.17217,36.110888,59,3.5,6
22487,SanTan Brewing Company,-111.842529296875,33.3032341003418,580,4,4
22488,The Orleans Oyster Bar,-115.21134,36.11274,7,4,6
22489,Motor Vehicle Division,-111.911877,33.449238,35,3,4
22490,American Dream Plumbing Heating & Air Conditioning,-111.9823707,33.4212308,3,4.5,4
22491,Love to Wax!,-115.290576,36.073148,34,5,6
22492,Bountiful Baskets Food Co-op,-112.07,33.45,70,4,4
22493,Tart Frozen Yogurt,-115.3250841,36.1248839,11,4,6
22494,The Bamboo Club,-111.9746066,33.678615,5,3,4
22495,Conspire,-112.067113,33.457788,56,4,4
22496,Jose Is Your Tailor,-111.928032,33.585599,12,4,4
22497,The Buffet at Treasure Island,-115.171991,36.124829,429,2.5,6
22498,Trader Joes,-80.7539963722229,35.3359058677779,47,4.5,3
22499,Skin Design Tattoo,-115.192155385205,36.12616369798,42,4.5,6
22500,Arco AMPM Station,-112.0744,33.494438,3,1,4
22501,Mastros Steakhouse,-111.8897855,33.7009365,163,4.5,4
22502,Chipotle Mexican Grill,-80.707317,35.124919,28,3,3
22503,Menopause The Musical,-115.1759139,36.0954231,40,4,6
22504,Bite,-115.15521,36.147405,54,3,6
22505,Trent Carlini:  One Night With You,-115.1711298,36.128561,12,3.5,6
22506,Wayne Brady - Making %@it Up,-115.125401,36.17311,26,4,6
22507,Roka Akor,-111.925143835533,33.542787037923,500,4,4
22508,Anthony Cools,-115.171505979814,36.1121053937854,63,4,6
22509,Subway,-111.937085,33.422318,5,3.5,4
22510,Ooh La La,-115.1711298,36.128561,4,2.5,6
22511,The Improv At Harrahs Las Vegas,-115.170482,36.116574,44,3.5,6
22512,Korea Garden,-79.954738,40.436613,52,3.5,7
22513,Steele Indian School Park,-112.069113,33.498803,26,3.5,4
22514,Xtreme Magic starring Dirk Arthur,-115.125401,36.17311,8,3,6
22515,Country Superstars,-115.172642,36.110854,15,2.5,6
22516,The Comedy Stop,-115.1725943,36.099777,10,4,6
22517,Las Brazas,-112.0129072,33.4814408,3,4,4
22518,V - The Ultimate Variety Show,-115.1721858,36.1107749,163,4,6
22519,Vinnie Favorito,-115.172095395245,36.1159081476985,68,4.5,6
22520,Pure Foot & Spa,-115.2192076,36.1265452,56,3.5,6
22521,Lilys Persian & Mediterranean Cuisine,-115.136389,36.175,5,2.5,6
22522,Potato Valley Cafe,-115.145874,36.160555,6,4.5,6
22523,Oyshi Sushi,-115.244158,36.047306,735,3.5,6
22524,Verona Pizza,-115.1481494,36.1148145,17,3.5,6
22525,Bomberos Cafe & Wine Bar,-112.0737503,33.5650982,131,4,4
